,book_id,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count
5732,125553,R.L. Stine,1992.0,Welcome to Dead House,"Welcome to Dead House (Goosebumps, #1)",en-US,3.82,19171
5734,400924,Glen Cook,1986.0,Chronicles of The Black Company (The Black Company / Shadows Linger / The White Rose),"Chronicles of the Black Company (The Chronicles of the Black Company, #1-3)",en-US,4.2,16663
5735,22522202,Abbi Glines,2015.0,Until Friday Night,"Until Friday Night (The Field Party, #1)",eng,4.01,20813
5736,5179,Melinda Haynes,1999.0,Mother of Pearl,Mother of Pearl,en-US,3.67,17378
5737,25814512,Chris Cleave,2016.0,Everyone Brave Is Forgiven,Everyone Brave is Forgiven,eng,3.8,16183
5740,297134,Kristin Hannah,2004.0,The Things We Do for Love,The Things We Do for Love,en-GB,4.05,16190
5741,13927,Juliet Marillier,2000.0,Son of the Shadows,"Son of the Shadows (Sevenwaters, #2)",eng,4.32,21544
5742,41689,Ken Follett,1980.0,The Key to Rebecca,The Key to Rebecca,eng,3.86,16616
5743,9581001,Chloe Neill,2011.0,Hard Bitten,"Hard Bitten (Chicagoland Vampires, #4)",en-US,4.17,28656
5744,120231,"Ina Garten, Maura McEvoy",2002.0,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family,eng,4.26,16134
5746,32767,"H.P. Lovecraft, China Miéville, S.T. Joshi",1936.0,At the Mountains of Madness,At the Mountains of Madness,eng,3.93,16637
5747,17781,Nora Roberts,2000.0,Heart of the Sea,"Heart of the Sea (Gallaghers of Ardmore / Irish Trilogy, #3)",en-US,4.14,22274
5748,3373198,Lara Adrian,2008.0,Veil of Midnight,"Veil of Midnight (Midnight Breed, #5)",eng,4.26,25116
5749,98807,James Rollins,1999.0,Subterranean,Subterranean,eng,4.01,17425
5750,39045,Allison Pearson,2001.0,I Don't Know How She Does It,I Don't Know How She Does It,en-US,3.3,15456
5752,22733729,Becky  Chambers,2014.0,"The Long Way to a Small, Angry Planet","The Long Way to a Small, Angry Planet (Wayfarers, #1)",eng,4.18,12969
5753,17961,"Jorge Luis Borges, Andrew Hurley",1998.0,Cuentos completos,Collected Fictions,eng,4.58,16474
5754,266607,Holly Black,2002.0,Tithe: A Modern Faerie Tale ,Valiant (Modern Faerie Tales #2),eng,3.92,26108
5756,6905534,Jennifer Lynn Barnes,2010.0,Raised by Wolves,"Raised by Wolves (Raised by Wolves, #1)",eng,3.94,24936
5757,43924,Harlan Coben,2006.0,"Promise Me (Myron Bolitar, #8)",Promise Me (Myron Bolitar #8),eng,3.96,18168
5758,6934395,L.J. Smith,2011.0,The Vampire Diaries: The Return: Midnight,"Midnight (The Vampire Diaries: The Return, #3)",en-US,3.78,20566
5759,84146,Sherrilyn Kenyon,2006.0,Dark Side of the Moon,"Dark Side of the Moon (Dark-Hunter #9, Were-Hunter #3)",en-US,4.15,27311
5760,522525,"Carol Tavris, Elliot Aronson",2007.0,"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts","Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts",en-US,3.99,15249
5761,13765729,T.R. Ragan,2011.0,Abducted,Abducted (Lizzy Gardner #1),eng,3.94,8828
5762,10577,"Richard Bachman, Stephen King",1981.0,Roadwork,Roadwork,en-US,3.59,18479
5763,198331,Clive Cussler,2001.0,"Valhalla Rising (Dirk Pitt, #16)","Valhalla Rising (Dirk Pitt, #16)",en-US,3.92,17260
5764,49234,Jared Diamond,1991.0,The Third Chimpanzee: The Evolution and Future of the Human Animal,The Third Chimpanzee: The Evolution and Future of the Human Animal,eng,4.04,15362
5765,2830067,Dennis Lehane,2008.0,The Given Day,The Given Day (Coughlin #1),en-US,4.03,16528
5767,16096514,Nicole  Williams,2013.0,Crush,"Crush (Crash, #3)",en-US,4.24,26188
5768,8429687,Mira Grant,2011.0,Deadline,"Deadline (Newsflesh Trilogy, #2)",en-US,4.1,18636
5769,3675828,Harlan Coben,2009.0,Long Lost,Long Lost  (Myron Bolitar #9),eng,3.94,17996
5770,21722,Karin Slaughter,2005.0,Faithless,"Faithless (Grant County, #5)",en-US,4.11,16833
5771,142292,Jill Bolte Taylor,2006.0,My Stroke of Insight,My Stroke of Insight: A Brain Scientist's Personal Journey,en-US,3.86,14734
5772,138395,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2007.0,The Walking Dead 6,"The Walking Dead, Vol. 06: This Sorrowful Life",eng,4.32,18655
5775,18295858,Emma Donoghue,2014.0,Frog Music,Frog Music,eng,3.13,16412
5776,15888,Iain Pears,1997.0,An Instance of the Fingerpost,An Instance of the Fingerpost,eng,3.93,17604
5777,1499340,Donny Dhirgantoro,2005.0,5 cm,5 cm,ind,3.84,12527
5778,61329,"Geoffrey A. Moore, Regis McKenna",1991.0,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,en-US,4.0,14329
5780,43926,Harlan Coben,2005.0,The Innocent,The Innocent,eng,3.95,18125
5781,76688,Isaac Asimov,1985.0,Robots and Empire,Robots and Empire (Robot #4),eng,4.17,18462
5782,5130,Aldous Huxley,1962.0,Island,Island,eng,3.87,14440
5784,123933,Jean-Paul Sartre,1944.0,Huis clos,No Exit,eng,4.13,16533
5786,11566956,Alison Bechdel,2012.0,Are You My Mother?: A Comic Drama,Are You My Mother?,eng,3.66,18618
5787,1433337,Bob Ong,2001.0,ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),fil,4.2,14481
5789,152695,Elin Hilderbrand,2005.0,The Blue Bistro,The Blue Bistro,en-US,4.0,16398
5790,12043770,Darynda Jones,2012.0,Third Grave Dead Ahead,"Third Grave Dead Ahead (Charley Davidson, #3)",eng,4.39,15137
5792,21569527,Mary E. Pearson,2015.0,The Heart of Betrayal,"The Heart of Betrayal (The Remnant Chronicles, #2)",eng,4.32,24104
5793,4373,Loung Ung,2000.0,First They Killed My Father: A Daughter of Cambodia Remembers ,First They Killed My Father: A Daughter of Cambodia Remembers,en-US,4.29,17459
5794,11166889,"Owen  West, Dean Koontz",1980.0,The Funhouse,The Funhouse,eng,3.6,18424
5795,36076,Stephen M.R. Covey,2006.0,The SPEED of Trust: The One Thing that Changes Everything,The Speed of Trust: The One Thing that Changes Everything,en-US,3.97,13708
5796,43342,Mary Higgins Clark,1998.0,You Belong to Me,You Belong To Me,en-US,3.85,19131
5797,43255,Betty Mahmoody,1987.0,Not Without My Daughter,Not Without My Daughter,eng,4.04,16650
5798,759900,Lisa Gardner,2003.0,The Killing Hour,"The Killing Hour (Quincy & Rainie, #4)",en-US,4.16,17948
5799,96977,Piers Anthony,1979.0,Castle Roogna,"Castle Roogna (Xanth, #3)",eng,3.87,19867
5800,571555,Mary Higgins Clark,1989.0,While My Pretty One Sleeps,While My Pretty One Sleeps,eng,3.88,18846
5802,263171,Ellen Schreiber,2007.0,"Dance with a Vampire (Vampire Kisses, #4)","Dance with a Vampire (Vampire Kisses, #4)",eng,4.01,22119
5804,58890,Tamora Pierce,1998.0,Tris's Book,"Tris's Book (Circle of Magic, #2)",eng,4.07,24511
5805,7785194,Sam Harris,2010.0,The Moral Landscape: How Science Can Determine Human Values,The Moral Landscape: How Science Can Determine Human Values,en-US,3.9,14300
5806,11450591,Darcie Chan,2014.0,The Mill River Recluse,The Mill River Recluse,eng,3.55,15821
5807,3381,Douglas Coupland,2003.0,Hey Nostradamus!,Hey Nostradamus!,eng,3.72,14645
5808,10836,Jon Lee Anderson,1997.0,Che Guevara: A Revolutionary Life,Che Guevara: A Revolutionary Life,eng,4.1,13516
5809,24766,Scott Westerfeld,2004.0,The Secret Hour,"The Secret Hour (Midnighters, #1)",eng,3.8,23933
5811,587666,Paulo Coelho,2000.0,Ser Como o Rio que Flui,Like the Flowing River ,eng,3.93,12708
5813,11915,Kelley Armstrong,2006.0,Broken,"Broken (Women of the Otherworld, #6)",eng,4.19,24319
5814,3112850,Maggie Stiefvater,2008.0,"Lament: The Faerie Queen's Deception (Books of Faerie, #1) ","Lament: The Faerie Queen's Deception (Books of Faerie, #1)",eng,3.69,26116
5816,21064599,Sophie Kinsella,2014.0,"Shopaholic to the Stars (Shopaholic, #7)","Shopaholic to the Stars (Shopaholic, #7)",eng,3.24,15414
5817,114133,Nora Roberts,2007.0,High Noon,High Noon,eng,3.94,20698
5818,17557913,Tom Rob Smith,2014.0,The Farm,The Farm,eng,3.53,13407
5819,18528190,Rebecca Solnit,2014.0,Men Explain Things to Me,Men Explain Things to Me,eng,3.93,17918
5820,17201104,Kristen Proby,2013.0,Rock With Me,"Rock with Me (With Me in Seattle, #4)",eng,4.3,28709
5822,1409344,Alfred Uhry,1986.0,Driving Miss Daisy,Driving Miss Daisy,eng,4.24,16829
5824,172691,J.D. Robb,1999.0,Conspiracy in Death,"Conspiracy in Death (In Death, #8)",eng,4.35,22149
5825,7053,Alexander McCall Smith,2004.0,In the Company of Cheerful Ladies,"In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency, #6)",eng,4.07,19839
5826,8296,"Laura Ingalls Wilder, Garth Williams",1953.0,The First Four Years,"The First Four Years  (Little House, #9)",eng,3.88,24180
5828,128757,Kathy Reichs,2007.0,Bones to Ashes,"Bones to Ashes (Temperance Brennan, #10)",eng,3.92,19942
5830,262731,"Allan Pease, Barbara Pease",2004.0,The Definitive Book of Body Language,The Definitive Book of Body Language,eng,3.97,13328
5831,11262424,Tammara Webber,2011.0,Between the Lines,"Between the Lines (Between the Lines, #1)",eng,3.71,25991
5832,72659,Farley Mowat,1963.0,Never Cry Wolf : The Amazing True Story of Life Among Arctic Wolves,Never Cry Wolf,eng,4.19,17045
5833,8437913,"James Patterson, Michael Ledwidge",2010.0,Tick Tock,"Tick Tock (Michael Bennett, #4)",eng,4.03,17189
5834,6340471,Michelle Moran,2009.0,Cleopatra's Daughter,Cleopatra's Daughter,eng,4.11,16532
5835,281350,Kathy Reichs,2002.0,Grave Secrets,"Grave Secrets (Temperance Brennan, #5)",en-US,3.98,21460
5836,16280678,Kevin Hearne,2014.0,Shattered,"Shattered (The Iron Druid Chronicles, #7)",eng,4.28,15133
5837,2102600,John Scalzi,2008.0,Zoe's Tale,"Zoe's Tale (Old Man's War, #4)",eng,3.73,15971
5838,206197,Brad Thor,2007.0,The First Commandment,"The First Commandment (Scot Harvath, #6)",eng,4.22,14833
5839,5289,"Oscar Wilde, Merlin Holland",1908.0,Collected Works,Complete Works of Oscar Wilde,eng,4.45,10835
5841,23308084,Renee Ahdieh,2016.0,The Rose & the Dagger,"The Rose & the Dagger (The Wrath & the Dawn, #2)",eng,4.2,26503
5842,23164927,Peter Clines,2015.0,The Fold,The Fold,eng,3.82,13519
5843,24586590,Louise Penny,2015.0,The Nature of the Beast,The Nature of the Beast (Chief Inspector Armand Gamache #11),eng,4.21,14695
5845,4789801,Ted Dekker,2009.0,Green,"Green: The Beginning and the End (The Circle, #0)",eng,4.03,17315
5847,16043804,Michael J. Sullivan,2013.0,The Crown Tower,"The Crown Tower (The Riyria Chronicles, #1)",eng,4.31,17352
5848,8477057,"Fábio Moon, Gabriel Bá, Craig Thompson, Dave Stewart, Sean Konot",2011.0,Daytripper,Daytripper,eng,4.31,17679
5849,6357022,Cherise Sinclair,2009.0,"Club Shadowlands (Masters of the Shadowlands, #1)","Club Shadowlands (Masters of the Shadowlands, #1)",eng,3.99,22733
5851,28815371,Brit Bennett,2016.0,The Mothers,The Mothers,eng,3.87,19784
5853,16172634,Cora Carmack,2013.0,Faking It,"Faking It (Losing It, #2)",eng,3.96,27707
5855,12667194,Shelly Crane,2011.0,Accordance,"Accordance (Significance, #2)",eng,4.28,25037
5856,8130839,Andrea Cremer,2012.0,Bloodrose,Bloodrose (Nightshade #3; Nightshade World #6),eng,4.06,23874
5857,16297,Agatha Christie,1936.0,Cards on the Table,"Cards on the Table (Hercule Poirot, #15)",eng,3.9,19577
5858,13547289,Rachel Renée Russell,2012.0,Tales From a Not-So-Smart Miss Know-it-all,"Tales from a Not-So-Smart Miss Know-It-All (Dork Diaries, #5)",eng,4.42,13648
5859,89551,Beverly Cleary,1980.0,Ramona and Her Mother,"Ramona and Her Mother (Ramona, #5)",eng,4.08,20053
5860,16363,Agatha Christie,1938.0,Appointment with Death,"Appointment with Death (Hercule Poirot, #19)",eng,3.84,20793
5861,73064,Susan Elizabeth Phillips,2004.0,Natural Born Charmer,"Natural Born Charmer (Chicago Stars, #7)",en-US,4.15,25474
5862,30852,Maxine Hong Kingston,1975.0,The Woman Warrior: Memoirs of a Girlhood Among Ghosts,The Woman Warrior,en-US,3.72,17781
5863,327194,"Masha, Marie Simchow Stern",1942.0,The Three Little Kittens (A First Little Golden Book),Three Little Kittens,eng,4.28,18327
5864,38503,Charles Bukowski,1978.0,"Erections, Ejaculations, Exhibitions and General Tales of Ordinary Madness",Tales of Ordinary Madness,eng,4.0,13995
5868,15802944,Glennon Doyle Melton,2013.0," Carry On, Warrior: Thoughts on Life Unarmed ","Carry On, Warrior: Thoughts on Life Unarmed",eng,4.18,12986
5869,736131,"Arthur Conan Doyle, David Timson",1914.0,The Valley of Fear,The Valley of Fear,eng,3.98,15399
5870,3094593,Nora Roberts,2008.0,The Pagan Stone,"The Pagan Stone (Sign of Seven, #3)",en-US,4.14,22863
5872,44644,Stephen R. Covey,1991.0,Principle Centered Leadership,Principle-Centered Leadership,en-US,4.07,13079
5873,2570856,Larry Correia,2009.0,Monster Hunter International,"Monster Hunter International (Monster Hunter International, #1)",eng,4.04,16552
5874,11431896,Rae Carson,2013.0,The Bitter Kingdom,"The Bitter Kingdom (Fire and Thorns, #3)",eng,4.23,24420
5875,19674,Tom Clancy,2003.0,The Teeth of the Tiger,"The Teeth of the Tiger (Jack Ryan Universe, #12)",eng,3.61,15746
5876,61958,Anne McCaffrey,1983.0,Moreta: Dragonlady Of Pern,"Moreta: Dragonlady of Pern (Pern, #7)",eng,3.97,21117
5878,102957,"Garth Ennis, Steve Dillon, Peter Snejbjerg",1999.0,Preacher: War in the Sun,"Preacher, Volume 6: War in the Sun",eng,4.34,16531
5880,16842,Christopher Isherwood,1964.0,A Single Man,A Single Man,eng,4.11,14554
5881,13529055,Christopher Hitchens,2012.0,Mortality,Mortality,eng,4.12,14248
5882,312050,Chris d'Lacey,2003.0,Icefire,"Icefire (The Last Dragon Chronicles, #2)",eng,3.9,19795
5883,30831912,Neil Gaiman,2017.0,Norse Mythology,Norse Mythology,eng,4.12,22266
5885,107774,Julie Garwood,1987.0,Honor's Splendour,Honor's Splendour,eng,4.22,21926
5886,10757771,Kody Keplinger,2011.0,Shut Out,Shut Out,en-US,3.76,23723
5888,59813,Nora Roberts,2006.0,Valley of Silence,"Valley of Silence (Circle Trilogy, #3)",en-GB,4.2,20800
5889,207034,Jeanne DuPrau,2006.0,The Prophet of Yonwood,"The Prophet of Yonwood (Book of Ember, #3)",en-US,3.25,22237
5890,20800147,James Patterson,2014.0,Hope to Die,"Hope to Die (Alex Cross, #22)",eng,4.14,10005
5891,6294553,"Kresley Cole, Gena Showalter",2009.0,Deep Kiss Of Winter ,"Deep Kiss of Winter (Includes: Immortals After Dark, #8; Alien Huntress, #3.5)",en-US,4.23,23875
5892,15944406,"Holly Black, Eliza Wheeler",2013.0,Doll Bones,Doll Bones,eng,3.7,17414
5893,11057626,Patricia Cornwell,2011.0,Red Mist,"Red Mist (Kay Scarpetta, #19)",eng,3.75,16396
5894,11277218,Alan Bradley,2011.0,I Am Half-Sick of Shadows ,"I Am Half-Sick of Shadows (Flavia de Luce, #4)",en-US,4.09,21288
5895,12881141,Kristen Ashley,2011.0,Wild Man,"Wild Man (Dream Man, #2)",en-GB,4.21,32541
5896,23129410,"Joseph Fink, Jeffrey Cranor",2015.0,Welcome to Night Vale,Welcome to Night Vale,eng,3.87,17781
5898,110385,Julia Quinn,2001.0,An Offer From a Gentleman,"An Offer From a Gentleman (Bridgertons, #3)",en-US,4.08,17402
5899,18304322,Julie   Murphy,2015.0,Dumplin',"Dumplin' (Dumplin', #1)",eng,3.87,22176
5900,23533039,Ann Leckie,2015.0,Ancillary Mercy,Ancillary Mercy (Imperial Radch #3),eng,4.2,12776
5901,8038219,Gena Showalter,2011.0,The Darkest Surrender,The Darkest Surrender  (Lords of the Underworld #8),eng,4.42,24515
5902,11563,Stephen King,1981.0,Danse Macabre,Danse Macabre,eng,3.62,18700
5903,15762657,Gina L. Maxwell,2012.0,Seducing Cinderella,"Seducing Cinderella (Fighting for Love, #1)",eng,3.94,21617
5904,28184,Alexander McCall Smith,2006.0,Blue Shoes and Happiness ,"Blue Shoes and Happiness (No. 1 Ladies' Detective Agency, #7)",eng,4.06,20246
5906,31244,Charles Dickens,1865.0,Our Mutual Friend,Our Mutual Friend,eng,4.07,18599
5907,531262,Evelyn Waugh,1934.0,A Handful of Dust,A Handful of Dust,en-US,3.92,17370
5908,95608,Francine Rivers,1999.0,Leota's Garden,Leota's Garden,eng,4.07,15039
5910,50618,Paul Auster,2002.0,The Book of Illusions,The Book of Illusions,eng,3.89,13583
5911,112756,Karen Marie Moning,1999.0,To Tame a Highland Warrior,"To Tame a Highland Warrior (Highlander, #2)",eng,4.14,24710
5912,171020,Wendy Mass,2005.0,A Mango-Shaped Space,A Mango-Shaped Space,eng,4.22,20661
5914,304,"George Eliot, Edmund White",1876.0,Daniel Deronda,Daniel Deronda,eng,3.82,17723
5916,7203690,Susan Mallery,2010.0,Chasing Perfect,"Chasing Perfect (Fool's Gold, #1)",eng,3.89,18437
5919,39028,"Douglas Preston, Lincoln Child",2007.0,"The Wheel of Darkness (Pendergast, #8)","The Wheel of Darkness (Pendergast, #8)",en-US,3.92,18413
5920,25733990,Sylvain Neuvel,2016.0,Sleeping Giants,"Sleeping Giants (Themis Files, #1)",eng,3.84,19371
5921,15795628,Julianne Donaldson,2013.0,Blackmoore,Blackmoore,eng,4.17,17497
5922,47720,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",2003.0,The Sandman: Endless Nights,The Sandman: Endless Nights,eng,4.34,20416
5923,202292,Olivia Goldsmith,1992.0,The First Wives Club,The First Wives Club,eng,3.87,17219
5924,250729,Maggie O'Farrell,2006.0,The Vanishing Act of Esme Lennox,The Vanishing Act of Esme Lennox,eng,3.82,16675
5925,550720,Sarah Waters,2006.0,The Night Watch,The Night Watch,en-US,3.67,13798
5926,21853645,Jeffrey Archer,2015.0,Mightier Than the Sword,"Mightier Than the Sword (The Clifton Chronicles, #5)",eng,4.09,10257
5927,31331,Anne Rice,2003.0,Blood Canticle,"Blood Canticle (The Vampire Chronicles, #10)",en-GB,3.71,17359
5928,13060,Carl Hiaasen,2006.0,Nature Girl,Nature Girl,eng,3.61,17216
5929,11553,Robert McCammon,1991.0,Boy's Life,Boy's Life,eng,4.32,15752
5931,16235,Chitra Banerjee Divakaruni,1997.0,Sister of My Heart,Sister of My Heart,eng,3.97,14434
5933,102525,Sue Grafton,1991.0,H is for Homicide,"H is for Homicide (Kinsey Millhone, #8)",eng,3.89,21635
5934,221059,Douglas Coupland,2006.0,JPod,JPod,en-US,3.7,13347
5935,32437,Dean Koontz,2003.0,The Face,The Face,eng,3.69,17267
5936,2714607,Niall Ferguson,2007.0,The Ascent of Money: A Financial History of the World,The Ascent of Money: A Financial History of the World,en-US,3.88,15286
5937,20697471,Jim Gaffigan,2014.0,Food: A Love Story,Food: A Love Story,eng,3.69,16304
5938,18079527,Laurie Halse Anderson,2014.0,The Impossible Knife of Memory,The Impossible Knife of Memory,eng,3.93,20992
5939,19164,"Dante Alighieri, Robert M. Durling",1320.0,Purgatorio,"Purgatorio (The Divine Comedy, #2)",ita,4.01,13740
5940,7277715,David Baldacci,2010.0,Deliver Us From Evil,"Deliver Us from Evil (A. Shaw, #2)",en-US,3.98,15947
5945,215540,D.J. MacHale,2005.0,The Quillan Games,"The Quillan Games (Pendragon, #7)",eng,4.19,18296
5947,3384,Douglas Coupland,1998.0,Girlfriend in a Coma,Girlfriend in a Coma,eng,3.61,14576
5948,92227,Stephen King,1996.0,"The Green Mile, Part 1: The Two Dead Girls","The Green Mile, Part 1: The Two Dead Girls",eng,4.49,21917
5949,16200,Mark Dunn,2001.0,Ella Minnow Pea: A Novel in Letters,Ella Minnow Pea: A Novel in Letters,eng,3.84,19819
5950,938544,Steven Erikson,2008.0,Toll the Hounds,"Toll the Hounds (The Malazan Book of the Fallen, #8)",en-US,4.33,15942
5951,1430213,Tess Gerritsen,2007.0,The Bone Garden,The Bone Garden ,eng,4.02,16883
5952,994156,Dee Lestari,2001.0,"Supernova: Ksatria, Puteri, dan Bintang Jatuh","Supernova: Ksatria, Puteri, dan Bintang Jatuh",ind,3.83,10344
5953,23019294,Paul Tremblay,2015.0,A Head Full of Ghosts,A Head Full of Ghosts,eng,3.82,14101
5954,22889767,Gretchen Rubin,2015.0,Better Than Before: Mastering the Habits of Our Everyday Lives,Better Than Before: Mastering the Habits of Our Everyday Lives,en-GB,3.81,16550
5955,18210706,Ben Aaronovitch,2013.0,Broken Homes,"Broken Homes (Peter Grant, #4)",eng,4.16,10958
5956,169959,Raymond E. Feist,1992.0,The King's Buccaneer,"The King's Buccaneer (Krondor's Sons, #2)",en-US,3.99,17084
5957,16248114,"Isabel Allende, Anne McLean",2011.0,El cuaderno de Maya,Maya's Notebook,eng,3.8,12529
5958,6609764,Rita Williams-Garcia,2010.0,One Crazy Summer,"One Crazy Summer (Gaither Sisters, #1)",eng,3.95,18913
5959,7011403,Robin Hobb,2010.0,Dragon Haven,"Dragon Haven (Rain Wild Chronicles, #2)",en-US,4.06,15807
5960,18035,P.G. Wodehouse,1934.0,"Right Ho, Jeeves","Right Ho, Jeeves (Jeeves, #6)",eng,4.31,8234
5961,3359940,"Pseudonymous Bosch, Gilbert Ford",2008.0,"If You're Reading This, It's Too Late","If You're Reading This, It's Too Late (Secret, #2)",en-US,4.23,18310
